Cycle Count : Dividend, Divisor
3 / 229 = 59 cycles
3 / 230 = 59 cycles
3 / 231 = 59 cycles
3 / 232 = 59 cycles
3 / 233 = 59 cycles
3 / 234 = 59 cycles
3 / 235 = 59 cycles
3 / 236 = 59 cycles
3 / 237 = 59 cycles
3 / 238 = 59 cycles
3 / 239 = 59 cycles
3 / 240 = 59 cycles
3 / 241 = 59 cycles
3 / 242 = 59 cycles
3 / 243 = 59 cycles
3 / 244 = 59 cycles
3 / 245 = 59 cycles
3 / 246 = 59 cycles
3 / 247 = 59 cycles
3 / 248 = 59 cycles
3 / 249 = 59 cycles
3 / 250 = 59 cycles
3 / 251 = 59 cycles
3 / 252 = 59 cycles
3 / 253 = 59 cycles
3 / 254 = 59 cycles
3 / 255 = 59 cycles
4 / 0 = 14 cycles
4 / 1 = 23 cycles
4 / 2 = 91 cycles
4 / 3 = 66 cycles
4 / 4 = 41 cycles
4 / 5 = 59 cycles
4 / 6 = 87 cycles
4 / 7 = 59 cycles
4 / 8 = 92 cycles
4 / 9 = 59 cycles
4 / 10 = 59 cycles
4 / 11 = 59 cycles
4 / 12 = 59 cycles
4 / 13 = 59 cycles
4 / 14 = 59 cycles
4 / 15 = 59 cycles
4 / 16 = 170 cycles
4 / 17 = 59 cycles
4 / 18 = 59 cycles
4 / 19 = 59 cycles
4 / 20 = 59 cycles
4 / 21 = 59 cycles
4 / 22 = 59 cycles
4 / 23 = 59 cycles
4 / 24 = 59 cycles
4 / 25 = 59 cycles
4 / 26 = 59 cycles
4 / 27 = 59 cycles
4 / 28 = 59 cycles
4 / 29 = 59 cycles
4 / 30 = 59 cycles
4 / 31 = 59 cycles
4 / 32 = 68 cycles
4 / 33 = 59 cycles
4 / 34 = 59 cycles
4 / 35 = 59 cycles
4 / 36 = 59 cycles
4 / 37 = 59 cycles
4 / 38 = 59 cycles
4 / 39 = 59 cycles
4 / 40 = 59 cycles
4 / 41 = 59 cycles
4 / 42 = 59 cycles
4 / 43 = 59 cycles
4 / 44 = 59 cycles
4 / 45 = 59 cycles
4 / 46 = 59 cycles
4 / 47 = 59 cycles
4 / 48 = 59 cycles
4 / 49 = 59 cycles
4 / 50 = 59 cycles
4 / 51 = 59 cycles
4 / 52 = 59 cycles
4 / 53 = 59 cycles
4 / 54 = 59 cycles
4 / 55 = 59 cycles
4 / 56 = 59 cycles
4 / 57 = 59 cycles
4 / 58 = 59 cycles
4 / 59 = 59 cycles
4 / 60 = 59 cycles
4 / 61 = 59 cycles
4 / 62 = 59 cycles
4 / 63 = 59 cycles
4 / 64 = 68 cycles
4 / 65 = 59 cycles
4 / 66 = 59 cycles
4 / 67 = 59 cycles
4 / 68 = 59 cycles
4 / 69 = 59 cycles
4 / 70 = 59 cycles
4 / 71 = 59 cycles
4 / 72 = 59 cycles
4 / 73 = 59 cycles
4 / 74 = 59 cycles
4 / 75 = 59 cycles
4 / 76 = 59 cycles
4 / 77 = 59 cycles
4 / 78 = 59 cycles
4 / 79 = 59 cycles
4 / 80 = 59 cycles
4 / 81 = 59 cycles
4 / 82 = 59 cycles
4 / 83 = 59 cycles
4 / 84 = 59 cycles
4 / 85 = 59 cycles
4 / 86 = 59 cycles
4 / 87 = 59 cycles
4 / 88 = 59 cycles
4 / 89 = 59 cycles
4 / 90 = 59 cycles
4 / 91 = 59 cycles
4 / 92 = 59 cycles
4 / 93 = 59 cycles
4 / 94 = 59 cycles
4 / 95 = 59 cycles
4 / 96 = 59 cycles
4 / 97 = 59 cycles
4 / 98 = 59 cycles
4 / 99 = 59 cycles
4 / 100 = 59 cycles
4 / 101 = 59 cycles
4 / 102 = 59 cycles
4 / 103 = 59 cycles
4 / 104 = 59 cycles
4 / 105 = 59 cycles
4 / 106 = 59 cycles
4 / 107 = 59 cycles
4 / 108 = 59 cycles
4 / 109 = 59 cycles
4 / 110 = 59 cycles
4 / 111 = 59 cycles
4 / 112 = 59 cycles
4 / 113 = 59 cycles
4 / 114 = 59 cycles
4 / 115 = 59 cycles
4 / 116 = 59 cycles
4 / 117 = 59 cycles
4 / 118 = 59 cycles
4 / 119 = 59 cycles
4 / 120 = 59 cycles
4 / 121 = 59 cycles
4 / 122 = 59 cycles
4 / 123 = 59 cycles
4 / 124 = 59 cycles
4 / 125 = 59 cycles
4 / 126 = 59 cycles
4 / 127 = 59 cycles
4 / 128 = 68 cycles
4 / 129 = 59 cycles
4 / 130 = 59 cycles
4 / 131 = 59 cycles
4 / 132 = 59 cycles
4 / 133 = 59 cycles
4 / 134 = 59 cycles
4 / 135 = 59 cycles
4 / 136 = 59 cycles
4 / 137 = 59 cycles
4 / 138 = 59 cycles
4 / 139 = 59 cycles
4 / 140 = 59 cycles
4 / 141 = 59 cycles
4 / 142 = 59 cycles
4 / 143 = 59 cycles
4 / 144 = 59 cycles
4 / 145 = 59 cycles
4 / 146 = 59 cycles
4 / 147 = 59 cycles
4 / 148 = 59 cycles
4 / 149 = 59 cycles
4 / 150 = 59 cycles
4 / 151 = 59 cycles
4 / 152 = 59 cycles
4 / 153 = 59 cycles
4 / 154 = 59 cycles
4 / 155 = 59 cycles
4 / 156 = 59 cycles
4 / 157 = 59 cycles
4 / 158 = 59 cycles
4 / 159 = 59 cycles
4 / 160 = 59 cycles
4 / 161 = 59 cycles
4 / 162 = 59 cycles
4 / 163 = 59 cycles
4 / 164 = 59 cycles
4 / 165 = 59 cycles
4 / 166 = 59 cycles
4 / 167 = 59 cycles
4 / 168 = 59 cycles
4 / 169 = 59 cycles
4 / 170 = 59 cycles
4 / 171 = 59 cycles
4 / 172 = 59 cycles
4 / 173 = 59 cycles
4 / 174 = 59 cycles
4 / 175 = 59 cycles
4 / 176 = 59 cycles
4 / 177 = 59 cycles
4 / 178 = 59 cycles
4 / 179 = 59 cycles
4 / 180 = 59 cycles
4 / 181 = 59 cycles
4 / 182 = 59 cycles
4 / 183 = 59 cycles
4 / 184 = 59 cycles
4 / 185 = 59 cycles
4 / 186 = 59 cycles
4 / 187 = 59 cycles
4 / 188 = 59 cycles
4 / 189 = 59 cycles
4 / 190 = 59 cycles
4 / 191 = 59 cycles
4 / 192 = 59 cycles
4 / 193 = 59 cycles
4 / 194 = 59 cycles
4 / 195 = 59 cycles
4 / 196 = 59 cycles
4 / 197 = 59 cycles
4 / 198 = 59 cycles
4 / 199 = 59 cycles
4 / 200 = 59 cycles
4 / 201 = 59 cycles
4 / 202 = 59 cycles
4 / 203 = 59 cycles
4 / 204 = 59 cycles
4 / 205 = 59 cycles
4 / 206 = 59 cycles
4 / 207 = 59 cycles
4 / 208 = 59 cycles
4 / 209 = 59 cycles
4 / 210 = 59 cycles
4 / 211 = 59 cycles
4 / 212 = 59 cycles
4 / 213 = 59 cycles
4 / 214 = 59 cycles
4 / 215 = 59 cycles
4 / 216 = 59 cycles
4 / 217 = 59 cycles
4 / 218 = 59 cycles
4 / 219 = 59 cycles
4 / 220 = 59 cycles
4 / 221 = 59 cycles
4 / 222 = 59 cycles
4 / 223 = 59 cycles
4 / 224 = 59 cycles
4 / 225 = 59 cycles
4 / 226 = 59 cycles
4 / 227 = 59 cycles
4 / 228 = 59 cycles
4 / 229 = 59 cycles
4 / 230 = 59 cycles
4 / 231 = 59 cycles
4 / 232 = 59 cycles
4 / 233 = 59 cycles
4 / 234 = 59 cycles
4 / 235 = 59 cycles
4 / 236 = 59 cycles
4 / 237 = 59 cycles
4 / 238 = 59 cycles
4 / 239 = 59 cycles
4 / 240 = 59 cycles
4 / 241 = 59 cycles
4 / 242 = 59 cycles
4 / 243 = 59 cycles
4 / 244 = 59 cycles
4 / 245 = 59 cycles
4 / 246 = 59 cycles
4 / 247 = 59 cycles
4 / 248 = 59 cycles
4 / 249 = 59 cycles
4 / 250 = 59 cycles
4 / 251 = 59 cycles
4 / 252 = 59 cycles
4 / 253 = 59 cycles
4 / 254 = 59 cycles
4 / 255 = 59 cycles
5 / 0 = 14 cycles
5 / 1 = 23 cycles
5 / 2 = 91 cycles
5 / 3 = 66 cycles
5 / 4 = 89 cycles
5 / 5 = 41 cycles
5 / 6 = 87 cycles
5 / 7 = 59 cycles
5 / 8 = 92 cycles
5 / 9 = 59 cycles
5 / 10 = 59 cycles
5 / 11 = 59 cycles
5 / 12 = 59 cycles
5 / 13 = 59 cycles
5 / 14 = 59 cycles
5 / 15 = 59 cycles
5 / 16 = 170 cycles
5 / 17 = 59 cycles
5 / 18 = 59 cycles
5 / 19 = 59 cycles
5 / 20 = 59 cycles
5 / 21 = 59 cycles
5 / 22 = 59 cycles
5 / 23 = 59 cycles
5 / 24 = 59 cycles
5 / 25 = 59 cycles
5 / 26 = 59 cycles
5 / 27 = 59 cycles
5 / 28 = 59 cycles
5 / 29 = 59 cycles
5 / 30 = 59 cycles
5 / 31 = 59 cycles
5 / 32 = 68 cycles
5 / 33 = 59 cycles
5 / 34 = 59 cycles
5 / 35 = 59 cycles
5 / 36 = 59 cycles
5 / 37 = 59 cycles
5 / 38 = 59 cycles
5 / 39 = 59 cycles
5 / 40 = 59 cycles
5 / 41 = 59 cycles
5 / 42 = 59 cycles
5 / 43 = 59 cycles
5 / 44 = 59 cycles
5 / 45 = 59 cycles
5 / 46 = 59 cycles
5 / 47 = 59 cycles
5 / 48 = 59 cycles
5 / 49 = 59 cycles
5 / 50 = 59 cycles
5 / 51 = 59 cycles
5 / 52 = 59 cycles
5 / 53 = 59 cycles
5 / 54 = 59 cycles
5 / 55 = 59 cycles
5 / 56 = 59 cycles
5 / 57 = 59 cycles
5 / 58 = 59 cycles
5 / 59 = 59 cycles
5 / 60 = 59 cycles
5 / 61 = 59 cycles
5 / 62 = 59 cycles
5 / 63 = 59 cycles
5 / 64 = 68 cycles
5 / 65 = 59 cycles
5 / 66 = 59 cycles
5 / 67 = 59 cycles
5 / 68 = 59 cycles
5 / 69 = 59 cycles
5 / 70 = 59 cycles
5 / 71 = 59 cycles
5 / 72 = 59 cycles
5 / 73 = 59 cycles
5 / 74 = 59 cycles
5 / 75 = 59 cycles
5 / 76 = 59 cycles
5 / 77 = 59 cycles
5 / 78 = 59 cycles
5 / 79 = 59 cycles
5 / 80 = 59 cycles
5 / 81 = 59 cycles
5 / 82 = 59 cycles
5 / 83 = 59 cycles
5 / 84 = 59 cycles
5 / 85 = 59 cycles
5 / 86 = 59 cycles
5 / 87 = 59 cycles
5 / 88 = 59 cycles
5 / 89 = 59 cycles
5 / 90 = 59 cycles
5 / 91 = 59 cycles
5 / 92 = 59 cycles
5 / 93 = 59 cycles
5 / 94 = 59 cycles
5 / 95 = 59 cycles
5 / 96 = 59 cycles
5 / 97 = 59 cycles
5 / 98 = 59 cycles
5 / 99 = 59 cycles
5 / 100 = 59 cycles
5 / 101 = 59 cycles
5 / 102 = 59 cycles
5 / 103 = 59 cycles
5 / 104 = 59 cycles
5 / 105 = 59 cycles
5 / 106 = 59 cycles
5 / 107 = 59 cycles
5 / 108 = 59 cycles
5 / 109 = 59 cycles
5 / 110 = 59 cycles
5 / 111 = 59 cycles
5 / 112 = 59 cycles
5 / 113 = 59 cycles
5 / 114 = 59 cycles
5 / 115 = 59 cycles
5 / 116 = 59 cycles
5 / 117 = 59 cycles
5 / 118 = 59 cycles
5 / 119 = 59 cycles
5 / 120 = 59 cycles
5 / 121 = 59 cycles
5 / 122 = 59 cycles
5 / 123 = 59 cycles
5 / 124 = 59 cycles
5 / 125 = 59 cycles
5 / 126 = 59 cycles
5 / 127 = 59 cycles
5 / 128 = 68 cycles
5 / 129 = 59 cycles
5 / 130 = 59 cycles
5 / 131 = 59 cycles
5 / 132 = 59 cycles
5 / 133 = 59 cycles
5 / 134 = 59 cycles
5 / 135 = 59 cycles
5 / 136 = 59 cycles
5 / 137 = 59 cycles
5 / 138 = 59 cycles
5 / 139 = 59 cycles
5 / 140 = 59 cycles
5 / 141 = 59 cycles
5 / 142 = 59 cycles
5 / 143 = 59 cycles
5 / 144 = 59 cycles
5 / 145 = 59 cycles
5 / 146 = 59 cycles
5 / 147 = 59 cycles
5 / 148 = 59 cycles
5 / 149 = 59 cycles
5 / 150 = 59 cycles
5 / 151 = 59 cycles
5 / 152 = 59 cycles
5 / 153 = 59 cycles
5 / 154 = 59 cycles
5 / 155 = 59 cycles
5 / 156 = 59 cycles
5 / 157 = 59 cycles
5 / 158 = 59 cycles
5 / 159 = 59 cycles
5 / 160 = 59 cycles
5 / 161 = 59 cycles
5 / 162 = 59 cycles
5 / 163 = 59 cycles
5 / 164 = 59 cycles
5 / 165 = 59 cycles
5 / 166 = 59 cycles
5 / 167 = 59 cycles
5 / 168 = 59 cycles
5 / 169 = 59 cycles
5 / 170 = 59 cycles
5 / 171 = 59 cycles
5 / 172 = 59 cycles
5 / 173 = 59 cycles
5 / 174 = 59 cycles
5 / 175 = 59 cycles
5 / 176 = 59 cycles
5 / 177 = 59 cycles
5 / 178 = 59 cycles
5 / 179 = 59 cycles
5 / 180 = 59 cycles
5 / 181 = 59 cycles
5 / 182 = 59 cycles
5 / 183 = 59 cycles
5 / 184 = 59 cycles
5 / 185 = 59 cycles
5 / 186 = 59 cycles
5 / 187 = 59 cycles
5 / 188 = 59 cycles
5 / 189 = 59 cycles
5 / 190 = 59 cycles
5 / 191 = 59 cycles
5 / 192 = 59 cycles
5 / 193 = 59 cycles
5 / 194 = 59 cycles
5 / 195 = 59 cycles
5 / 196 = 59 cycles
5 / 197 = 59 cycles
5 / 198 = 59 cycles
5 / 199 = 59 cycles
5 / 200 = 59 cycles
5 / 201 = 59 cycles
5 / 202 = 59 cycles
5 / 203 = 59 cycles
5 / 204 = 59 cycles
5 / 205 = 59 cycles
5 / 206 = 59 cycles
5 / 207 = 59 cycles
5 / 208 = 59 cycles
5 / 209 = 59 cycles
5 / 210 = 59 cycles
5 / 211 = 59 cycles
5 / 212 = 59 cycles
5 / 213 = 59 cycles
5 / 214 = 59 cycles
5 / 215 = 59 cycles
5 / 216 = 59 cycles
5 / 217 = 59 cycles
5 / 218 = 59 cycles
5 / 219 = 59 cycles
5 / 220 = 59 cycles
5 / 221 = 59 cycles
5 / 222 = 59 cycles
5 / 223 = 59 cycles
5 / 224 = 59 cycles
5 / 225 = 59 cycles
5 / 226 = 59 cycles
5 / 227 = 59 cycles
5 / 228 = 59 cycles
5 / 229 = 59 cycles
5 / 230 = 59 cycles
5 / 231 = 59 cycles
5 / 232 = 59 cycles
5 / 233 = 59 cycles
5 / 234 = 59 cycles
5 / 235 = 59 cycles
5 / 236 = 59 cycles
5 / 237 = 59 cycles
5 / 238 = 59 cycles
5 / 239 = 59 cycles
5 / 240 = 59 cycles
5 / 241 = 59 cycles
5 / 242 = 59 cycles
5 / 243 = 59 cycles
5 / 244 = 59 cycles
5 / 245 = 59 cycles
5 / 246 = 59 cycles
5 / 247 = 59 cycles
5 / 248 = 59 cycles
5 / 249 = 59 cycles
5 / 250 = 59 cycles
5 / 251 = 59 cycles
5 / 252 = 59 cycles
5 / 253 = 59 cycles
5 / 254 = 59 cycles
5 / 255 = 59 cycles
6 / 0 = 14 cycles
6 / 1 = 23 cycles
6 / 2 = 98 cycles
6 / 3 = 73 cycles
6 / 4 = 89 cycles
6 / 5 = 66 cycles
6 / 6 = 41 cycles
6 / 7 = 59 cycles
6 / 8 = 92 cycles
6 / 9 = 59 cycles
6 / 10 = 59 cycles
6 / 11 = 59 cycles
6 / 12 = 59 cycles
6 / 13 = 59 cycles
6 / 14 = 59 cycles
6 / 15 = 59 cycles
6 / 16 = 170 cycles
6 / 17 = 59 cycles
6 / 18 = 59 cycles
6 / 19 = 59 cycles
6 / 20 = 59 cycles
6 / 21 = 59 cycles
6 / 22 = 59 cycles
6 / 23 = 59 cycles
6 / 24 = 59 cycles
6 / 25 = 59 cycles
6 / 26 = 59 cycles
6 / 27 = 59 cycles
6 / 28 = 59 cycles
6 / 29 = 59 cycles
6 / 30 = 59 cycles
6 / 31 = 59 cycles
6 / 32 = 68 cycles
6 / 33 = 59 cycles
6 / 34 = 59 cycles
6 / 35 = 59 cycles
6 / 36 = 59 cycles
6 / 37 = 59 cycles
6 / 38 = 59 cycles
6 / 39 = 59 cycles
6 / 40 = 59 cycles
6 / 41 = 59 cycles
6 / 42 = 59 cycles
6 / 43 = 59 cycles
6 / 44 = 59 cycles
6 / 45 = 59 cycles
6 / 46 = 59 cycles
6 / 47 = 59 cycles
6 / 48 = 59 cycles
6 / 49 = 59 cycles
6 / 50 = 59 cycles
6 / 51 = 59 cycles
6 / 52 = 59 cycles
6 / 53 = 59 cycles
6 / 54 = 59 cycles
6 / 55 = 59 cycles
6 / 56 = 59 cycles
6 / 57 = 59 cycles
6 / 58 = 59 cycles
6 / 59 = 59 cycles
6 / 60 = 59 cycles
6 / 61 = 59 cycles
6 / 62 = 59 cycles
6 / 63 = 59 cycles
6 / 64 = 68 cycles
6 / 65 = 59 cycles
6 / 66 = 59 cycles
6 / 67 = 59 cycles
6 / 68 = 59 cycles
6 / 69 = 59 cycles
6 / 70 = 59 cycles
6 / 71 = 59 cycles
6 / 72 = 59 cycles
6 / 73 = 59 cycles
6 / 74 = 59 cycles
6 / 75 = 59 cycles
6 / 76 = 59 cycles
6 / 77 = 59 cycles
6 / 78 = 59 cycles
6 / 79 = 59 cycles
6 / 80 = 59 cycles
6 / 81 = 59 cycles
6 / 82 = 59 cycles
6 / 83 = 59 cycles
6 / 84 = 59 cycles
6 / 85 = 59 cycles
6 / 86 = 59 cycles
6 / 87 = 59 cycles
6 / 88 = 59 cycles
6 / 89 = 59 cycles
6 / 90 = 59 cycles
6 / 91 = 59 cycles
6 / 92 = 59 cycles
6 / 93 = 59 cycles
6 / 94 = 59 cycles
6 / 95 = 59 cycles
6 / 96 = 59 cycles
6 / 97 = 59 cycles
6 / 98 = 59 cycles
6 / 99 = 59 cycles
6 / 100 = 59 cycles
6 / 101 = 59 cycles
6 / 102 = 59 cycles
6 / 103 = 59 cycles
6 / 104 = 59 cycles
6 / 105 = 59 cycles
6 / 106 = 59 cycles
6 / 107 = 59 cycles
6 / 108 = 59 cycles
6 / 109 = 59 cycles
6 / 110 = 59 cycles
6 / 111 = 59 cycles
6 / 112 = 59 cycles
6 / 113 = 59 cycles
6 / 114 = 59 cycles
6 / 115 = 59 cycles
6 / 116 = 59 cycles
6 / 117 = 59 cycles
6 / 118 = 59 cycles
6 / 119 = 59 cycles
6 / 120 = 59 cycles
6 / 121 = 59 cycles
6 / 122 = 59 cycles
6 / 123 = 59 cycles
6 / 124 = 59 cycles
6 / 125 = 59 cycles
6 / 126 = 59 cycles
6 / 127 = 59 cycles
6 / 128 = 68 cycles
6 / 129 = 59 cycles
6 / 130 = 59 cycles
6 / 131 = 59 cycles
6 / 132 = 59 cycles
6 / 133 = 59 cycles
6 / 134 = 59 cycles
6 / 135 = 59 cycles
6 / 136 = 59 cycles
6 / 137 = 59 cycles
6 / 138 = 59 cycles
6 / 139 = 59 cycles
6 / 140 = 59 cycles
6 / 141 = 59 cycles
6 / 142 = 59 cycles
6 / 143 = 59 cycles
6 / 144 = 59 cycles
6 / 145 = 59 cycles
6 / 146 = 59 cycles
6 / 147 = 59 cycles
6 / 148 = 59 cycles
6 / 149 = 59 cycles
6 / 150 = 59 cycles
6 / 151 = 59 cycles
6 / 152 = 59 cycles
6 / 153 = 59 cycles
6 / 154 = 59 cycles
6 / 155 = 59 cycles
6 / 156 = 59 cycles
6 / 157 = 59 cycles
6 / 158 = 59 cycles
6 / 159 = 59 cycles
6 / 160 = 59 cycles
6 / 161 = 59 cycles
6 / 162 = 59 cycles
6 / 163 = 59 cycles
6 / 164 = 59 cycles
6 / 165 = 59 cycles
6 / 166 = 59 cycles
6 / 167 = 59 cycles
6 / 168 = 59 cycles
6 / 169 = 59 cycles
6 / 170 = 59 cycles
6 / 171 = 59 cycles
6 / 172 = 59 cycles
6 / 173 = 59 cycles
6 / 174 = 59 cycles
6 / 175 = 59 cycles
6 / 176 = 59 cycles
6 / 177 = 59 cycles
6 / 178 = 59 cycles
6 / 179 = 59 cycles
6 / 180 = 59 cycles
6 / 181 = 59 cycles
6 / 182 = 59 cycles
6 / 183 = 59 cycles
6 / 184 = 59 cycles
6 / 185 = 59 cycles
6 / 186 = 59 cycles
6 / 187 = 59 cycles
6 / 188 = 59 cycles
6 / 189 = 59 cycles
6 / 190 = 59 cycles
6 / 191 = 59 cycles
6 / 192 = 59 cycles
6 / 193 = 59 cycles
6 / 194 = 59 cycles
6 / 195 = 59 cycles
6 / 196 = 59 cycles
6 / 197 = 59 cycles
6 / 198 = 59 cycles
6 / 199 = 59 cycles
6 / 200 = 59 cycles
6 / 201 = 59 cycles
6 / 202 = 59 cycles
6 / 203 = 59 cycles
6 / 204 = 59 cycles
6 / 205 = 59 cycles
6 / 206 = 59 cycles
6 / 207 = 59 cycles
6 / 208 = 59 cycles
6 / 209 = 59 cycles
6 / 210 = 59 cycles
6 / 211 = 59 cycles
6 / 212 = 59 cycles
6 / 213 = 59 cycles
6 / 214 = 59 cycles
6 / 215 = 59 cycles
6 / 216 = 59 cycles
6 / 217 = 59 cycles
6 / 218 = 59 cycles
6 / 219 = 59 cycles
6 / 220 = 59 cycles
6 / 221 = 59 cycles
6 / 222 = 59 cycles
6 / 223 = 59 cycles
6 / 224 = 59 cycles
6 / 225 = 59 cycles
6 / 226 = 59 cycles
6 / 227 = 59 cycles
6 / 228 = 59 cycles
6 / 229 = 59 cycles
6 / 230 = 59 cycles
6 / 231 = 59 cycles
6 / 232 = 59 cycles
6 / 233 = 59 cycles
6 / 234 = 59 cycles
6 / 235 = 59 cycles
6 / 236 = 59 cycles
6 / 237 = 59 cycles
6 / 238 = 59 cycles
6 / 239 = 59 cycles
6 / 240 = 59 cycles
6 / 241 = 59 cycles
6 / 242 = 59 cycles
6 / 243 = 59 cycles
6 / 244 = 59 cycles
6 / 245 = 59 cycles
6 / 246 = 59 cycles
6 / 247 = 59 cycles
6 / 248 = 59 cycles
6 / 249 = 59 cycles
6 / 250 = 59 cycles
6 / 251 = 59 cycles
6 / 252 = 59 cycles
6 / 253 = 59 cycles
6 / 254 = 59 cycles
6 / 255 = 59 cycles
7 / 0 = 14 cycles
7 / 1 = 23 cycles
7 / 2 = 98 cycles
7 / 3 = 73 cycles
7 / 4 = 89 cycles
7 / 5 = 66 cycles
7 / 6 = 94 cycles
7 / 7 = 41 cycles
7 / 8 = 92 cycles
7 / 9 = 59 cycles
7 / 10 = 59 cycles
7 / 11 = 59 cycles
7 / 12 = 59 cycles
7 / 13 = 59 cycles
7 / 14 = 59 cycles
7 / 15 = 59 cycles
7 / 16 = 170 cycles
7 / 17 = 59 cycles
7 / 18 = 59 cycles
7 / 19 = 59 cycles
7 / 20 = 59 cycles
7 / 21 = 59 cycles
7 / 22 = 59 cycles
7 / 23 = 59 cycles
7 / 24 = 59 cycles
7 / 25 = 59 cycles
7 / 26 = 59 cycles
7 / 27 = 59 cycles
7 / 28 = 59 cycles
7 / 29 = 59 cycles
7 / 30 = 59 cycles
7 / 31 = 59 cycles
7 / 32 = 68 cycles
7 / 33 = 59 cycles
7 / 34 = 59 cycles
7 / 35 = 59 cycles
7 / 36 = 59 cycles
7 / 37 = 59 cycles
7 / 38 = 59 cycles
7 / 39 = 59 cycles
7 / 40 = 59 cycles
7 / 41 = 59 cycles
7 / 42 = 59 cycles
7 / 43 = 59 cycles
7 / 44 = 59 cycles
7 / 45 = 59 cycles
7 / 46 = 59 cycles
7 / 47 = 59 cycles
7 / 48 = 59 cycles
7 / 49 = 59 cycles
7 / 50 = 59 cycles
7 / 51 = 59 cycles
7 / 52 = 59 cycles
7 / 53 = 59 cycles
7 / 54 = 59 cycles
7 / 55 = 59 cycles
7 / 56 = 59 cycles
7 / 57 = 59 cycles
7 / 58 = 59 cycles
7 / 59 = 59 cycles
7 / 60 = 59 cycles
7 / 61 = 59 cycles
7 / 62 = 59 cycles
7 / 63 = 59 cycles
7 / 64 = 68 cycles
7 / 65 = 59 cycles
7 / 66 = 59 cycles
7 / 67 = 59 cycles
7 / 68 = 59 cycles
7 / 69 = 59 cycles
7 / 70 = 59 cycles
7 / 71 = 59 cycles
7 / 72 = 59 cycles
7 / 73 = 59 cycles
7 / 74 = 59 cycles
7 / 75 = 59 cycles
7 / 76 = 59 cycles
7 / 77 = 59 cycles
7 / 78 = 59 cycles
7 / 79 = 59 cycles
7 / 80 = 59 cycles
7 / 81 = 59 cycles
7 / 82 = 59 cycles
7 / 83 = 59 cycles
7 / 84 = 59 cycles
7 / 85 = 59 cycles
7 / 86 = 59 cycles
7 / 87 = 59 cycles
7 / 88 = 59 cycles
7 / 89 = 59 cycles
7 / 90 = 59 cycles
7 / 91 = 59 cycles
7 / 92 = 59 cycles
7 / 93 = 59 cycles
7 / 94 = 59 cycles
7 / 95 = 59 cycles
7 / 96 = 59 cycles
7 / 97 = 59 cycles
7 / 98 = 59 cycles
7 / 99 = 59 cycles
7 / 100 = 59 cycles
7 / 101 = 59 cycles
7 / 102 = 59 cycles
7 / 103 = 59 cycles
7 / 104 = 59 cycles
7 / 105 = 59 cycles
7 / 106 = 59 cycles
7 / 107 = 59 cycles
7 / 108 = 59 cycles
7 / 109 = 59 cycles
7 / 110 = 59 cycles
7 / 111 = 59 cycles
7 / 112 = 59 cycles
7 / 113 = 59 cycles
7 / 114 = 59 cycles
7 / 115 = 59 cycles
7 / 116 = 59 cycles
7 / 117 = 59 cycles
7 / 118 = 59 cycles
7 / 119 = 59 cycles
7 / 120 = 59 cycles
7 / 121 = 59 cycles
7 / 122 = 59 cycles
7 / 123 = 59 cycles
7 / 124 = 59 cycles
7 / 125 = 59 cycles
7 / 126 = 59 cycles
7 / 127 = 59 cycles
7 / 128 = 68 cycles
7 / 129 = 59 cycles
7 / 130 = 59 cycles
7 / 131 = 59 cycles
7 / 132 = 59 cycles
7 / 133 = 59 cycles
7 / 134 = 59 cycles
7 / 135 = 59 cycles
7 / 136 = 59 cycles
7 / 137 = 59 cycles
7 / 138 = 59 cycles
7 / 139 = 59 cycles
7 / 140 = 59 cycles
7 / 141 = 59 cycles
7 / 142 = 59 cycles
7 / 143 = 59 cycles
7 / 144 = 59 cycles
7 / 145 = 59 cycles
7 / 146 = 59 cycles
7 / 147 = 59 cycles
7 / 148 = 59 cycles
7 / 149 = 59 cycles
7 / 150 = 59 cycles
7 / 151 = 59 cycles
7 / 152 = 59 cycles
7 / 153 = 59 cycles
7 / 154 = 59 cycles
7 / 155 = 59 cycles
7 / 156 = 59 cycles
7 / 157 = 59 cycles
7 / 158 = 59 cycles
7 / 159 = 59 cycles
7 / 160 = 59 cycles
7 / 161 = 59 cycles
7 / 162 = 59 cycles
7 / 163 = 59 cycles
7 / 164 = 59 cycles
7 / 165 = 59 cycles
7 / 166 = 59 cycles
7 / 167 = 59 cycles
7 / 168 = 59 cycles
7 / 169 = 59 cycles
7 / 170 = 59 cycles
7 / 171 = 59 cycles
7 / 172 = 59 cycles
7 / 173 = 59 cycles
7 / 174 = 59 cycles
7 / 175 = 59 cycles
7 / 176 = 59 cycles
7 / 177 = 59 cycles
7 / 178 = 59 cycles
7 / 179 = 59 cycles
7 / 180 = 59 cycles
7 / 181 = 59 cycles
7 / 182 = 59 cycles
7 / 183 = 59 cycles
7 / 184 = 59 cycles
7 / 185 = 59 cycles
7 / 186 = 59 cycles
7 / 187 = 59 cycles
7 / 188 = 59 cycles
7 / 189 = 59 cycles
7 / 190 = 59 cycles
7 / 191 = 59 cycles
7 / 192 = 59 cycles
7 / 193 = 59 cycles
7 / 194 = 59 cycles
7 / 195 = 59 cycles
7 / 196 = 59 cycles
7 / 197 = 59 cycles
7 / 198 = 59 cycles
7 / 199 = 59 cycles
7 / 200 = 59 cycles
7 / 201 = 59 cycles
7 / 202 = 59 cycles
